order_id,order_date,customer_id,customer_segment,age_group,marketing_channel,device,product_category,unit_price,discount_percent,quantity,final_order_value,delivery_days,customer_rating,returned
ORD105078,2025-05-10,CUST00009,returning,45-54,organic,mobile,sports,66.48,20,1,53.18,7,4,True
ORD104212,2025-05-10,CUST00184,new,25-34,organic,desktop,beauty,10.06,15,2,17.1,5,5,False
ORD103789,2025-05-10,CUST00293,returning,25-34,organic,desktop,home,71.66,0,1,71.66,5,5,False
ORD103108,2025-05-10,CUST01182,returning,35-44,organic,mobile,beauty,31.69,20,3,76.06,6,5,False
ORD102105,2025-05-10,CUST01796,new,35-44,social_media,mobile,home,111.29,5,2,211.45,5,5,False
ORD102963,2025-05-10,CUST00171,new,45-54,organic,desktop,clothing,35.43,20,1,28.34,5,5,False
ORD104015,2025-05-11,CUST01143,returning,25-34,organic,mobile,home,67.17,0,1,67.17,1,5,False
ORD104510,2025-05-11,CUST01749,new,18-24,organic,mobile,clothing,16.51,0,2,33.02,4,5,False
ORD102154,2025-05-11,CUST00511,new,45-54,search_ads,desktop,electronics,258.71,20,1,206.97,2,4,False
ORD104470,2025-05-11,CUST02969,new,55+,social_media,mobile,electronics,107.45,10,2,193.41,8,5,False
ORD102188,2025-05-11,CUST02539,new,25-34,social_media,mobile,home,126.03,10,1,113.43,8,5,False
ORD102735,2025-05-11,CUST00597,returning,45-54,referral,mobile,home,64.42,0,2,128.84,4,4,False
ORD102875,2025-05-11,CUST01284,new,35-44,organic,desktop,home,114.15,20,1,91.32,2,5,False
ORD105201,2025-05-11,CUST01094,new,55+,email,mobile,clothing,60.72,15,2,103.22,6,5,False
ORD103522,2025-05-11,CUST01952,new,35-44,referral,mobile,clothing,84.66,5,1,80.43,3,5,False
ORD103982,2025-05-11,CUST01356,new,25-34,social_media,desktop,clothing,81.4,0,2,162.8,6,5,False
ORD101288,2025-05-11,CUST01742,returning,25-34,referral,mobile,electronics,233.4,20,1,186.72,7,5,False
ORD101882,2025-05-11,CUST01743,returning,25-34,social_media,desktop,sports,81.03,30,2,113.44,2,5,False
ORD104754,2025-05-11,CUST01438,returning,35-44,organic,desktop,beauty,56.11,0,2,112.22,4,5,False
ORD101552,2025-05-11,CUST00523,returning,25-34,social_media,desktop,electronics,237.1,20,3,569.04,5,5,False
ORD103681,2025-05-11,CUST00048,new,55+,organic,mobile,clothing,85.92,0,1,85.92,8,4,False
ORD102961,2025-05-11,CUST02770,new,35-44,social_media,mobile,beauty,20.11,5,1,19.1,8,3,False
ORD102500,2025-05-11,CUST02892,new,35-44,email,mobile,clothing,57.47,5,3,163.79,5,5,False
ORD101443,2025-05-11,CUST02578,new,25-34,social_media,mobile,electronics,233.12,0,1,233.12,8,3,False
ORD101712,2025-05-11,CUST00522,returning,25-34,organic,mobile,home,132.09,10,2,237.76,7,5,False
ORD104441,2025-05-11,CUST02292,new,55+,search_ads,mobile,electronics,117.64,10,2,211.75,8,5,False
ORD101557,2025-05-12,CUST01119,returning,35-44,social_media,desktop,clothing,50.57,5,2,96.08,6,4,False
ORD104419,2025-05-12,CUST03102,new,45-54,social_media,desktop,electronics,151.56,5,2,287.96,5,5,False
ORD102289,2025-05-12,CUST00319,new,25-34,social_media,desktop,home,49.55,10,1,44.6,6,5,False
ORD104492,2025-05-12,CUST02008,new,45-54,organic,mobile,home,111.57,10,1,100.41,2,4,False
ORD100908,2025-05-12,CUST02755,returning,25-34,search_ads,mobile,beauty,22.44,15,1,19.07,5,4,False
ORD104788,2025-05-12,CUST00488,returning,55+,search_ads,mobile,beauty,25.48,0,1,25.48,5,4,False
ORD100904,2025-05-12,CUST02891,new,25-34,organic,mobile,home,32.05,0,1,32.05,6,5,False
ORD102186,2025-05-12,CUST02917,returning,18-24,organic,desktop,clothing,101.64,0,2,203.28,3,5,False
ORD100451,2025-05-12,CUST02488,new,35-44,referral,desktop,beauty,102.15,10,1,91.94,4,5,False
ORD101490,2025-05-12,CUST00551,new,45-54,organic,desktop,clothing,74.55,30,1,52.18,3,4,False
ORD103537,2025-05-12,CUST03056,new,35-44,search_ads,mobile,home,53.19,10,1,47.87,8,4,False
ORD102492,2025-05-13,CUST01662,returning,55+,email,mobile,beauty,20.5,10,2,36.9,4,4,False
ORD102335,2025-05-13,CUST00762,returning,25-34,email,desktop,clothing,12.4,0,2,24.8,4,5,False
ORD101057,2025-05-13,CUST01469,new,25-34,organic,mobile,sports,150.42,15,2,255.71,6,5,False
ORD105169,2025-05-13,CUST01163,returning,25-34,organic,mobile,home,48.56,20,3,116.54,3,5,False
ORD104333,2025-05-13,CUST01250,returning,35-44,social_media,desktop,electronics,118.21,0,3,354.63,6,5,False
ORD105173,2025-05-13,CUST01171,new,35-44,social_media,mobile,clothing,24.72,10,1,22.25,3,5,False
ORD100844,2025-05-13,CUST00432,new,45-54,referral,mobile,clothing,42.59,30,3,89.44,4,4,False
ORD104184,2025-05-13,CUST01373,new,35-44,social_media,desktop,clothing,62.18,20,1,49.74,2,5,False
ORD102427,2025-05-13,CUST01956,new,18-24,referral,desktop,home,161.94,10,1,145.75,5,5,False
ORD100065,2025-05-13,CUST02738,new,25-34,search_ads,mobile,clothing,31.64,30,1,22.15,5,5,False
ORD103163,2025-05-13,CUST01994,returning,45-54,email,desktop,home,82.03,15,1,69.73,4,5,False
ORD101027,2025-05-13,CUST02479,new,55+,referral,mobile,beauty,15.06,15,1,12.8,4,4,False
ORD100082,2025-05-13,CUST00885,new,55+,email,mobile,clothing,22.66,5,2,43.05,5,5,False
ORD100252,2025-05-13,CUST01695,returning,25-34,email,mobile,beauty,14.66,15,1,12.46,3,5,False
ORD100588,2025-05-13,CUST02855,new,55+,organic,mobile,clothing,48.15,0,1,48.15,8,5,False
ORD104656,2025-05-14,CUST00367,new,18-24,email,mobile,clothing,27.35,20,1,21.88,8,5,False
ORD101944,2025-05-14,CUST01198,returning,45-54,email,mobile,beauty,28.53,5,2,54.21,3,4,False
ORD102872,2025-05-14,CUST00643,returning,35-44,social_media,desktop,home,31.04,20,1,24.83,11,5,True
ORD102341,2025-05-14,CUST02893,new,35-44,social_media,mobile,sports,43.94,5,1,41.74,5,5,False
ORD102330,2025-05-14,CUST00735,new,35-44,search_ads,mobile,electronics,230.43,30,2,322.6,6,5,False
ORD103194,2025-05-14,CUST00668,new,45-54,search_ads,mobile,clothing,106.2,20,1,84.96,5,5,False
ORD100464,2025-05-14,CUST01846,new,35-44,search_ads,mobile,beauty,26.73,20,1,21.38,4,4,False
ORD101182,2025-05-14,CUST00822,new,45-54,search_ads,desktop,electronics,111.93,15,3,285.42,5,5,False
ORD100059,2025-05-14,CUST00342,returning,25-34,search_ads,mobile,home,34.54,30,3,72.53,5,5,False
ORD101788,2025-05-14,CUST03004,returning,18-24,organic,mobile,beauty,44.14,0,3,132.42,5,5,False
ORD102331,2025-05-14,CUST03084,new,25-34,social_media,mobile,sports,61.8,0,1,61.8,6,5,False
ORD100735,2025-05-15,CUST00153,new,35-44,social_media,mobile,clothing,66.13,10,2,119.03,5,5,False
ORD103203,2025-05-15,CUST00762,returning,35-44,social_media,desktop,clothing,76.29,0,1,76.29,7,5,False
ORD101594,2025-05-15,CUST02394,returning,35-44,organic,mobile,beauty,26.83,10,1,24.15,4,4,False
ORD104215,2025-05-15,CUST01677,returning,25-34,search_ads,desktop,sports,63.27,30,1,44.29,5,4,False
ORD102236,2025-05-15,CUST01026,new,25-34,search_ads,desktop,home,100.72,10,3,271.94,4,4,True
ORD104070,2025-05-15,CUST00714,returning,25-34,referral,mobile,beauty,42.31,10,3,114.24,4,5,False
ORD100340,2025-05-15,CUST01620,returning,35-44,organic,mobile,home,153.73,30,1,107.61,7,3,False
ORD104786,2025-05-15,CUST01939,new,35-44,organic,desktop,clothing,59.4,10,1,53.46,6,4,False
ORD101056,2025-05-15,CUST03060,new,55+,search_ads,mobile,clothing,19.07,0,1,19.07,3,5,False
ORD101727,2025-05-15,CUST00079,new,45-54,email,mobile,clothing,53.47,5,2,101.59,4,4,False
ORD104597,2025-05-15,CUST00256,returning,25-34,social_media,desktop,clothing,32.77,15,1,27.85,4,5,False
ORD100044,2025-05-15,CUST01318,new,25-34,search_ads,mobile,beauty,32.21,15,2,54.76,6,5,False
ORD105141,2025-05-15,CUST00943,new,35-44,referral,mobile,beauty,32.9,10,2,59.22,5,5,False
ORD101798,2025-05-15,CUST00459,new,55+,organic,mobile,clothing,43.81,10,1,39.43,4,5,False
ORD101563,2025-05-15,CUST02618,new,55+,search_ads,mobile,sports,50.94,15,2,86.6,8,5,False
ORD104347,2025-05-15,CUST01956,returning,25-34,referral,desktop,clothing,46.34,0,2,92.68,6,5,False
ORD101546,2025-05-15,CUST02573,returning,18-24,search_ads,mobile,sports,28.82,30,2,40.35,3,5,False
ORD105125,2025-05-16,CUST01428,returning,55+,search_ads,mobile,sports,4.68,30,3,9.83,8,3,False
ORD100387,2025-05-16,CUST01516,returning,55+,search_ads,mobile,home,76.01,15,1,64.61,7,5,False
ORD102923,2025-05-16,CUST01252,returning,18-24,search_ads,mobile,clothing,31.77,10,2,57.19,4,5,False
ORD104742,2025-05-16,CUST03153,new,25-34,organic,desktop,clothing,23.32,20,2,37.31,4,5,True
ORD104135,2025-05-16,CUST00890,new,18-24,organic,desktop,clothing,91.72,0,2,183.44,5,5,False
ORD103006,2025-05-16,CUST02837,new,18-24,email,mobile,clothing,44.2,5,3,125.97,2,5,False
ORD103091,2025-05-16,CUST02309,new,45-54,organic,desktop,clothing,121.2,0,2,242.4,6,4,False
ORD103601,2025-05-17,CUST01183,returning,35-44,search_ads,desktop,beauty,28.25,10,1,25.42,5,4,False
ORD101004,2025-05-17,CUST02270,new,25-34,social_media,desktop,beauty,31.63,0,2,63.26,4,4,False
ORD100938,2025-05-17,CUST02513,new,35-44,email,mobile,electronics,135.45,10,3,365.72,13,5,False
ORD104920,2025-05-17,CUST00810,new,35-44,search_ads,desktop,sports,67.05,20,2,107.28,2,4,False
ORD100170,2025-05-17,CUST00281,new,55+,organic,desktop,home,77.38,10,1,69.64,6,4,False
ORD102475,2025-05-17,CUST02094,returning,25-34,search_ads,desktop,home,163.16,20,2,261.06,2,5,False
ORD104580,2025-05-17,CUST02938,returning,35-44,email,desktop,clothing,33.09,5,1,31.44,3,5,False
ORD102531,2025-05-17,CUST03023,returning,25-34,organic,mobile,home,56.36,0,2,112.72,3,5,False
ORD101086,2025-05-17,CUST01823,new,25-34,social_media,mobile,electronics,183.18,10,2,329.72,7,5,False
ORD101464,2025-05-17,CUST02053,new,25-34,email,mobile,clothing,61.73,10,1,55.56,5,5,False
ORD103899,2025-05-17,CUST00926,new,35-44,organic,mobile,beauty,37.25,5,1,35.39,5,4,False
ORD104994,2025-05-17,CUST03020,new,35-44,search_ads,mobile,clothing,42.72,15,1,36.31,4,5,False
ORD101333,2025-05-17,CUST02767,new,45-54,social_media,desktop,sports,45.93,10,1,41.34,9,5,True
ORD103516,2025-05-17,CUST01103,returning,35-44,social_media,mobile,clothing,131.49,15,3,335.3,3,5,False
ORD102351,2025-05-17,CUST00211,returning,25-34,organic,mobile,beauty,13.44,5,2,25.54,6,5,False
ORD102370,2025-05-17,CUST02618,returning,35-44,organic,desktop,clothing,174.03,10,3,469.88,6,5,False
ORD102350,2025-05-18,CUST00401,new,45-54,search_ads,mobile,electronics,141.38,15,3,360.52,10,4,False
ORD102955,2025-05-18,CUST02893,returning,18-24,email,desktop,electronics,323.04,0,1,323.04,4,4,False
ORD100484,2025-05-18,CUST02975,returning,25-34,organic,mobile,electronics,120.76,0,1,120.76,7,4,False
ORD104169,2025-05-18,CUST00517,returning,35-44,email,mobile,electronics,92.56,30,2,129.58,7,4,False
ORD104603,2025-05-18,CUST00724,returning,45-54,referral,mobile,electronics,115.85,20,3,278.04,6,5,False
ORD103981,2025-05-18,CUST00651,returning,35-44,social_media,mobile,beauty,40.51,15,3,103.3,10,5,False
ORD101249,2025-05-18,CUST02323,new,45-54,search_ads,mobile,electronics,109.7,20,1,87.76,13,5,False
ORD103744,2025-05-18,CUST00192,new,35-44,organic,mobile,clothing,9.58,5,1,9.1,7,5,False
ORD104661,2025-05-18,CUST00494,new,18-24,organic,mobile,clothing,56.42,5,1,53.6,3,5,False
ORD102605,2025-05-18,CUST00177,new,18-24,social_media,mobile,sports,82.84,0,1,82.84,6,5,False
ORD101629,2025-05-18,CUST00253,new,25-34,search_ads,mobile,clothing,45.89,20,2,73.42,5,5,False
ORD103999,2025-05-18,CUST01199,new,25-34,organic,mobile,electronics,141.55,30,2,198.17,3,5,False
ORD103400,2025-05-18,CUST00074,returning,45-54,social_media,desktop,electronics,198.66,15,1,168.86,5,4,False
ORD101410,2025-05-18,CUST02983,new,55+,email,mobile,home,76.67,15,1,65.17,3,5,True
ORD102877,2025-05-18,CUST02372,new,45-54,email,desktop,beauty,19.4,0,2,38.8,3,5,False
ORD102278,2025-05-18,CUST03094,new,35-44,email,desktop,electronics,185.72,10,1,167.15,10,3,False
ORD103857,2025-05-18,CUST02050,returning,25-34,social_media,desktop,clothing,94.09,5,1,89.39,6,5,False
ORD101683,2025-05-19,CUST01364,returning,25-34,email,mobile,electronics,136.97,5,2,260.24,4,5,False
ORD101517,2025-05-19,CUST02790,new,18-24,organic,desktop,electronics,111.26,15,1,94.57,9,5,False
ORD100924,2025-05-19,CUST01839,new,35-44,social_media,mobile,sports,125.74,10,3,339.5,6,5,False
ORD101668,2025-05-19,CUST02820,returning,25-34,search_ads,mobile,beauty,34.06,20,2,54.5,4,5,False
ORD102562,2025-05-19,CUST00855,returning,18-24,social_media,desktop,electronics,307.82,0,2,615.64,11,3,True
ORD102362,2025-05-19,CUST02531,returning,25-34,organic,mobile,home,125.65,0,1,125.65,3,4,False
ORD101778,2025-05-19,CUST02630,new,18-24,search_ads,desktop,clothing,57.74,30,1,40.42,4,4,False
ORD104089,2025-05-19,CUST00319,returning,35-44,organic,mobile,beauty,22.4,0,1,22.4,3,4,False
ORD103778,2025-05-19,CUST02068,returning,55+,email,mobile,beauty,17.56,5,2,33.36,4,4,False
ORD100022,2025-05-19,CUST00155,returning,45-54,search_ads,mobile,beauty,54.53,30,3,114.51,5,5,False
ORD100650,2025-05-20,CUST01139,new,35-44,organic,mobile,electronics,100.18,15,2,170.31,6,5,False
ORD101670,2025-05-20,CUST02894,returning,55+,search_ads,desktop,electronics,148.28,10,2,266.9,4,5,True
ORD101883,2025-05-20,CUST02959,returning,55+,search_ads,mobile,beauty,33.03,15,2,56.15,6,5,False
ORD101518,2025-05-20,CUST02199,new,55+,search_ads,desktop,electronics,177.43,15,3,452.45,4,5,False
ORD103437,2025-05-20,CUST00044,returning,45-54,organic,desktop,home,79.23,15,1,67.35,8,3,False
ORD102453,2025-05-20,CUST00466,new,25-34,email,desktop,beauty,52.76,10,3,142.45,6,5,False
ORD102717,2025-05-20,CUST00255,new,18-24,social_media,mobile,home,13.46,10,1,12.11,7,4,False
ORD105163,2025-05-21,CUST00220,new,25-34,search_ads,mobile,beauty,18.55,10,1,16.7,1,4,False
ORD101135,2025-05-21,CUST01155,new,25-34,search_ads,mobile,home,79.45,15,2,135.06,4,5,False
ORD102134,2025-05-21,CUST00455,new,25-34,social_media,mobile,home,54.47,15,3,138.9,9,5,False
ORD100362,2025-05-21,CUST00452,returning,18-24,organic,desktop,electronics,267.1,10,1,240.39,10,5,False
ORD100894,2025-05-21,CUST02487,new,45-54,email,desktop,home,82.69,0,1,82.69,4,4,False
ORD102755,2025-05-21,CUST01322,returning,25-34,search_ads,desktop,sports,61.3,20,1,49.04,4,5,False
ORD100553,2025-05-21,CUST01586,new,45-54,organic,desktop,beauty,47.4,0,1,47.4,4,5,False
ORD102261,2025-05-21,CUST02000,new,35-44,organic,mobile,clothing,41.37,0,2,82.74,4,5,False
ORD101430,2025-05-21,CUST02423,returning,45-54,organic,desktop,electronics,223.73,20,2,357.97,7,4,False
ORD102049,2025-05-21,CUST00417,returning,25-34,organic,mobile,beauty,24.78,0,2,49.56,3,5,False
ORD105177,2025-05-22,CUST02529,returning,35-44,referral,mobile,clothing,33.56,10,2,60.41,6,5,False
ORD101802,2025-05-22,CUST02698,returning,55+,referral,mobile,clothing,69.4,5,2,131.86,4,5,False
ORD100361,2025-05-22,CUST01641,new,25-34,email,desktop,clothing,70.75,10,1,63.68,5,5,False
ORD103144,2025-05-22,CUST01305,returning,25-34,search_ads,mobile,electronics,170.57,20,2,272.91,5,4,False
ORD102416,2025-05-22,CUST03085,new,35-44,search_ads,mobile,home,82.4,30,1,57.68,3,5,False
ORD103578,2025-05-22,CUST01499,new,45-54,organic,desktop,home,78.41,5,2,148.98,2,5,True
ORD101810,2025-05-22,CUST02685,new,55+,organic,mobile,home,84.33,0,2,168.66,2,5,False
ORD102404,2025-05-22,CUST00583,new,25-34,social_media,mobile,electronics,260.53,5,1,247.5,6,5,False
ORD102822,2025-05-22,CUST00076,returning,35-44,organic,mobile,clothing,70.76,15,2,120.29,6,5,False
ORD102837,2025-05-22,CUST00902,returning,25-34,social_media,mobile,electronics,158.96,5,2,302.02,6,5,False
ORD100236,2025-05-23,CUST02398,returning,25-34,social_media,mobile,clothing,54.7,15,3,139.49,6,5,False
ORD100623,2025-05-23,CUST02424,returning,55+,social_media,desktop,beauty,46.75,20,1,37.4,3,5,False
ORD104968,2025-05-23,CUST02047,new,45-54,social_media,desktop,home,145.38,10,1,130.84,5,5,False
ORD104293,2025-05-23,CUST02446,returning,18-24,social_media,mobile,beauty,19.41,0,3,58.23,8,5,False
ORD105027,2025-05-23,CUST02616,new,18-24,social_media,mobile,electronics,59.36,5,1,56.39,7,5,False
ORD100198,2025-05-23,CUST02086,returning,55+,organic,mobile,sports,42.18,0,1,42.18,4,4,False
ORD101927,2025-05-23,CUST02872,new,25-34,search_ads,desktop,sports,50.21,15,2,85.36,5,5,False
ORD101034,2025-05-23,CUST01143,returning,25-34,email,desktop,home,110.31,0,3,330.93,5,5,False
ORD103500,2025-05-23,CUST01148,new,55+,social_media,mobile,clothing,61.8,0,1,61.8,4,5,False
ORD101398,2025-05-23,CUST02659,new,35-44,social_media,desktop,electronics,118.25,0,1,118.25,8,3,False
ORD100263,2025-05-23,CUST03142,returning,35-44,referral,mobile,home,47.54,5,2,90.33,5,5,False
ORD101650,2025-05-23,CUST01129,new,25-34,organic,mobile,clothing,5.35,20,1,4.28,3,5,False
ORD102136,2025-05-23,CUST00932,returning,45-54,email,desktop,clothing,16.79,0,1,16.79,2,5,False
ORD104663,2025-05-23,CUST03173,new,55+,email,mobile,sports,55.93,5,3,159.4,4,4,False
ORD100647,2025-05-23,CUST01344,returning,55+,search_ads,desktop,beauty,14.95,15,1,12.71,11,4,True
ORD104804,2025-05-23,CUST00896,new,35-44,referral,mobile,home,46.19,0,2,92.38,4,5,False
ORD102205,2025-05-23,CUST02801,new,45-54,organic,mobile,clothing,30.05,10,2,54.09,6,5,False
ORD104556,2025-05-24,CUST01880,new,18-24,organic,mobile,electronics,253.41,30,1,177.39,8,3,False
ORD104197,2025-05-24,CUST01193,new,25-34,search_ads,desktop,clothing,48.32,0,1,48.32,11,4,False
ORD101805,2025-05-24,CUST01052,new,25-34,organic,desktop,clothing,69.0,30,2,96.6,5,5,False
ORD102909,2025-05-24,CUST01674,returning,35-44,referral,mobile,beauty,29.25,0,2,58.5,10,4,False
ORD105060,2025-05-24,CUST01750,new,25-34,search_ads,desktop,beauty,69.75,15,2,118.58,7,4,False
ORD103136,2025-05-24,CUST01395,returning,25-34,social_media,desktop,clothing,36.7,0,2,73.4,1,3,False
ORD100664,2025-05-24,CUST03029,returning,35-44,search_ads,mobile,electronics,182.5,10,1,164.25,5,5,False
ORD103850,2025-05-24,CUST02284,returning,35-44,social_media,mobile,electronics,104.73,15,3,267.06,6,5,False
ORD103904,2025-05-24,CUST01635,new,35-44,referral,desktop,home,27.96,15,1,23.77,6,5,False
ORD101064,2025-05-24,CUST02174,new,35-44,organic,mobile,clothing,55.75,0,1,55.75,2,4,False
ORD101257,2025-05-24,CUST02088,returning,45-54,organic,mobile,clothing,38.68,15,2,65.76,8,5,False
ORD101075,2025-05-24,CUST01359,returning,25-34,organic,mobile,beauty,2.71,10,1,2.44,6,5,False
ORD103131,2025-05-24,CUST02941,returning,55+,search_ads,desktop,electronics,216.58,10,2,389.84,7,5,False
ORD100978,2025-05-24,CUST00764,returning,35-44,search_ads,mobile,home,94.1,15,3,239.96,6,5,False
ORD102588,2025-05-24,CUST00678,returning,35-44,social_media,desktop,home,70.5,15,1,59.92,7,5,False
ORD104512,2025-05-24,CUST02174,new,18-24,email,mobile,home,92.0,15,1,78.2,4,4,False
ORD104736,2025-05-25,CUST00013,new,25-34,search_ads,desktop,electronics,271.46,15,2,461.48,6,5,False
ORD100853,2025-05-25,CUST00013,returning,25-34,search_ads,mobile,electronics,174.61,20,3,419.06,4,5,False
ORD100902,2025-05-25,CUST01131,new,45-54,organic,mobile,electronics,116.02,20,2,185.63,8,5,False
ORD100792,2025-05-25,CUST00334,returning,45-54,email,mobile,clothing,19.84,5,2,37.7,7,4,False
ORD100758,2025-05-25,CUST01767,new,25-34,referral,mobile,home,45.74,10,2,82.33,4,5,False
ORD100233,2025-05-25,CUST02648,returning,55+,organic,desktop,sports,54.69,0,1,54.69,5,5,False
ORD103054,2025-05-25,CUST01561,returning,25-34,social_media,mobile,beauty,53.9,0,2,107.8,5,4,False
ORD103956,2025-05-25,CUST02587,new,25-34,search_ads,mobile,clothing,164.04,20,2,262.46,4,5,False
ORD101567,2025-05-25,CUST01068,returning,35-44,organic,mobile,sports,33.93,10,1,30.54,5,5,False
ORD102051,2025-05-25,CUST02654,new,25-34,organic,desktop,sports,47.88,10,1,43.09,7,5,False
ORD103774,2025-05-25,CUST03125,new,35-44,search_ads,desktop,electronics,124.83,30,2,174.76,8,5,False
ORD101622,2025-05-25,CUST01619,new,45-54,organic,desktop,clothing,61.37,0,1,61.37,5,3,False
ORD102579,2025-05-25,CUST00974,returning,25-34,organic,desktop,clothing,42.73,15,1,36.32,3,5,False
ORD103864,2025-05-25,CUST02698,returning,18-24,social_media,mobile,beauty,72.4,0,1,72.4,5,5,False
ORD104992,2025-05-25,CUST01076,new,45-54,search_ads,desktop,clothing,35.72,15,1,30.36,6,5,False
ORD100520,2025-05-25,CUST00354,returning,35-44,organic,mobile,beauty,14.34,5,2,27.25,7,5,False
ORD105108,2025-05-26,CUST00863,returning,18-24,organic,desktop,electronics,135.59,0,3,406.77,5,5,False
ORD104127,2025-05-26,CUST01050,new,55+,search_ads,desktop,beauty,19.22,10,1,17.3,4,4,False
ORD104521,2025-05-26,CUST01089,returning,18-24,social_media,mobile,clothing,29.81,10,1,26.83,10,4,False
ORD103279,2025-05-26,CUST00174,new,25-34,organic,desktop,sports,92.27,10,3,249.13,2,5,False
ORD101375,2025-05-26,CUST02875,returning,18-24,organic,mobile,clothing,36.22,0,2,72.44,5,5,False
ORD101107,2025-05-26,CUST03164,new,35-44,organic,mobile,clothing,19.69,5,1,18.71,6,5,False
ORD101502,2025-05-26,CUST01915,new,25-34,organic,desktop,clothing,15.36,0,3,46.08,6,5,False
ORD103190,2025-05-26,CUST02742,new,35-44,referral,desktop,beauty,43.84,0,1,43.84,7,5,False
ORD104242,2025-05-26,CUST00418,new,35-44,email,mobile,clothing,18.6,5,1,17.67,1,5,False
ORD100057,2025-05-26,CUST02435,returning,25-34,social_media,mobile,beauty,24.01,5,1,22.81,9,4,False
ORD101118,2025-05-26,CUST00220,returning,18-24,social_media,mobile,clothing,40.23,0,1,40.23,2,5,False
ORD104025,2025-05-26,CUST03122,new,55+,organic,desktop,electronics,177.63,10,1,159.87,8,4,False
ORD103031,2025-05-27,CUST01122,returning,55+,search_ads,mobile,electronics,160.9,20,2,257.44,4,5,False
ORD100101,2025-05-27,CUST02295,new,18-24,search_ads,mobile,electronics,234.16,20,1,187.33,3,5,False
ORD103726,2025-05-27,CUST00497,new,18-24,search_ads,mobile,beauty,30.12,30,3,63.25,5,5,False
ORD102232,2025-05-27,CUST00795,new,25-34,search_ads,mobile,home,76.45,15,2,129.96,2,5,False
ORD102982,2025-05-27,CUST02197,returning,35-44,social_media,mobile,home,78.49,10,3,211.92,9,4,True
ORD102213,2025-05-27,CUST02050,new,55+,social_media,desktop,clothing,79.96,20,1,63.97,5,5,True
ORD101303,2025-05-27,CUST02511,new,55+,search_ads,mobile,home,45.25,15,2,76.92,3,5,False
ORD102871,2025-05-27,CUST00908,new,35-44,organic,mobile,sports,74.5,0,1,74.5,5,5,False
ORD101703,2025-05-27,CUST01764,returning,45-54,email,desktop,home,94.6,15,2,160.82,4,5,False
ORD102853,2025-05-27,CUST01269,returning,45-54,social_media,desktop,clothing,100.16,0,2,200.32,6,5,False
ORD102879,2025-05-27,CUST00009,new,25-34,organic,mobile,home,29.98,30,2,41.97,6,5,False
ORD103073,2025-05-27,CUST00203,new,35-44,social_media,mobile,clothing,21.33,0,3,63.99,4,5,False
ORD102844,2025-05-27,CUST00946,returning,55+,organic,desktop,electronics,262.6,10,2,472.68,5,5,False
ORD100700,2025-05-27,CUST01786,new,45-54,social_media,mobile,clothing,89.7,10,3,242.19,5,5,True
ORD100333,2025-05-27,CUST01449,new,35-44,social_media,mobile,home,27.25,5,1,25.89,9,5,False
ORD102173,2025-05-27,CUST01132,new,55+,organic,desktop,clothing,63.56,0,1,63.56,5,4,False
ORD101822,2025-05-27,CUST00478,returning,18-24,social_media,mobile,beauty,12.28,10,1,11.05,5,5,False
ORD101981,2025-05-27,CUST00901,new,45-54,organic,mobile,sports,91.83,0,2,183.66,7,5,False
ORD103010,2025-05-27,CUST02200,returning,25-34,organic,mobile,home,77.71,15,2,132.11,5,4,False
ORD103870,2025-05-27,CUST02931,new,55+,organic,mobile,sports,74.45,5,2,141.46,8,5,True
ORD102947,2025-05-28,CUST00129,returning,45-54,referral,mobile,home,36.2,15,2,61.54,5,5,False
ORD100337,2025-05-28,CUST00873,new,18-24,organic,desktop,home,114.72,20,2,183.55,6,5,False
ORD101320,2025-05-28,CUST01603,new,18-24,organic,desktop,home,86.09,0,3,258.27,6,4,False
ORD101202,2025-05-28,CUST01462,new,18-24,social_media,mobile,sports,25.0,0,1,25.0,3,5,False
ORD101775,2025-05-28,CUST00099,returning,45-54,organic,desktop,beauty,46.53,5,1,44.2,9,4,False
ORD103469,2025-05-28,CUST02604,new,45-54,email,desktop,clothing,41.77,0,1,41.77,4,5,False
ORD101429,2025-05-28,CUST01408,returning,35-44,social_media,mobile,sports,46.82,15,2,79.59,3,5,False
ORD104296,2025-05-28,CUST01875,new,55+,search_ads,mobile,home,48.73,15,1,41.42,5,5,False
ORD103398,2025-05-28,CUST01213,returning,18-24,email,desktop,home,80.52,0,2,161.04,5,4,False
ORD102702,2025-05-28,CUST00564,returning,55+,email,mobile,beauty,21.07,5,1,20.02,5,4,False
ORD101902,2025-05-28,CUST01313,returning,25-34,organic,mobile,electronics,157.94,0,3,473.82,6,4,False
ORD100864,2025-05-28,CUST01736,returning,45-54,social_media,mobile,electronics,249.87,0,2,499.74,4,5,False
ORD104388,2025-05-28,CUST01909,returning,45-54,search_ads,mobile,home,102.91,30,1,72.04,4,4,False
ORD100525,2025-05-28,CUST00781,new,18-24,referral,mobile,electronics,124.73,5,1,118.49,6,5,False
ORD105179,2025-05-28,CUST02945,returning,35-44,organic,desktop,home,38.48,20,1,30.78,6,5,False
ORD103313,2025-05-28,CUST01142,returning,35-44,social_media,mobile,electronics,53.89,15,1,45.81,6,5,False
ORD101661,2025-05-28,CUST00198,new,45-54,social_media,desktop,home,116.1,30,1,81.27,5,4,False
ORD103451,2025-05-28,CUST02295,new,45-54,social_media,mobile,clothing,125.77,0,1,125.77,5,4,False
